user_id,education_level,field_of_study,percentage,has_ehr,has_hl7_fhir,has_medical_imaging,has_healthcare_security,has_telemedicine,has_iot_sensors,has_drone_ops,has_precision_ag,has_crop_modeling,has_soil_analysis,has_gis,has_smart_grid,has_traffic_mgmt,has_urban_iot,has_building_auto,num_courses,avg_course_grade,courses_names,num_projects,avg_project_complexity,num_certifications,certification_names,has_communication,has_teamwork,has_problem_solving,has_leadership,target_sector,target_role,skill_gap_score,time_to_ready_months,top_missing_skill
U2445,2,Mechanical Engineering,89.65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,80.5,Data Mining; Advanced Algorithms; Deep Learning; Software Engineering; Data Structures; Mobile Development; Statistics; Cloud Architecture; Computer Vision; Natural Language Processing; AI Fundamentals,6,1.02,6,TOGAF; TensorFlow Developer; CompTIA Security+; Data Science Council Certified; Azure Fundamentals; Certified Analytics Professional,1,0,0,0,Agriculture,Precision Agriculture Specialist,13,7,Variable Rate Technology
U2446,4,Statistics,62.53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,65.25,Computer Vision; Deep Learning; Distributed Systems; Statistics; Database Systems; IoT Systems; Data Structures; Data Mining; Software Engineering; Mobile Development,7,1.81,8,Power BI Data Analyst; Certified Analytics Professional; Azure Fundamentals; Google Cloud Professional; Data Science Council Certified; Tableau Desktop Specialist; Scrum Master; Cisco CCNA,1,1,1,0,Urban,Energy Systems Engineer,29,6,Energy Management
U2447,3,Agricultural Engineering,72.6,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6,64.78,Natural Language Processing; AI Fundamentals; Deep Learning; Machine Learning; Data Structures; Data Mining,4,2.23,6,Tableau Desktop Specialist; Product Owner Certification; Cisco CCNA; Certified Ethical Hacker; CompTIA Security+; Scrum Master,0,1,0,1,Agriculture,Crop Analytics Engineer,4,3,Crop Simulation Models
U2448,3,Computer Science,88.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,80.23,Mobile Development; Data Mining; Web Development; Network Security; Advanced Algorithms; Cloud Architecture; Distributed Systems; Operating Systems,5,1.13,3,Azure Fundamentals; Scrum Master; Product Owner Certification,0,1,1,0,Healthcare,Telemedicine Developer,18,5,Real-time Systems
U2449,2,Public Health,80.54,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,79.53,AI Fundamentals; Computer Vision; Advanced Algorithms,3,2.36,3,Certified Ethical Hacker; Advanced Analytics Certification; Scrum Master,1,0,1,1,Agriculture,Precision Agriculture Specialist,3,2,Variable Rate Technology
U2450,2,Environmental Engineering,84.43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,82.04,Computer Vision; Advanced Algorithms; Distributed Systems; Statistics; Deep Learning; Database Systems; Machine Learning; AI Fundamentals,6,2.84,1,Data Science Council Certified,0,0,1,1,Healthcare,EHR Integration Specialist,3,1,Interoperability
U2451,3,Software Engineering,93.22,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8,85.24,Statistics; Operating Systems; Mobile Development; Distributed Systems; Natural Language Processing; Web Development; Cloud Architecture; IoT Systems,8,2.1,3,Power BI Data Analyst; Google Cloud Professional; Scrum Master,1,1,0,1,Healthcare,EHR Integration Specialist,0,2,Interoperability
U2452,4,Agriculture,69.92,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,4,61.62,AI Fundamentals; Big Data Analytics; Statistics; Data Mining,6,1.04,8,TensorFlow Developer; Scrum Master; Advanced Analytics Certification; Certified Ethical Hacker; Product Owner Certification; AWS Solutions Architect; CompTIA Security+; Google Cloud Professional,0,1,0,0,Urban,Smart City Solutions Architect,3,1,Stakeholder Management
U2453,2,Civil Engineering,92.09,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,86.82,Computer Vision; Data Mining; Software Engineering; Statistics; Natural Language Processing; Mobile Development; Advanced Algorithms; IoT Systems; Database Systems; Data Structures; Network Security; Cloud Architecture,3,2.37,7,Azure Fundamentals; Power BI Data Analyst; Certified Ethical Hacker; Product Owner Certification; CompTIA Security+; Certified Analytics Professional; Cisco CCNA,1,1,1,0,Urban,Urban Planning Data Analyst,16,5,SQL for Urban Data
U2454,3,Environmental Engineering,62.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,61.21,IoT Systems; Distributed Systems; Statistics; Operating Systems,8,2.9,8,Scrum Master; CISSP; CompTIA Security+; Data Science Council Certified; Google Cloud Professional; Certified Analytics Professional; Certified Ethical Hacker; Azure Fundamentals,1,0,0,0,Agriculture,Soil Science Data Analyst,13,6,Nutrient Analysis
U2455,2,Information Technology,73.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,77.75,Deep Learning; IoT Systems; Operating Systems; Statistics; Software Engineering; Database Systems; Data Mining; Machine Learning,6,1.73,7,Advanced Analytics Certification; CompTIA Security+; PMP; Tableau Desktop Specialist; CISSP; Certified Ethical Hacker; Google Cloud Professional,1,0,0,1,Urban,Energy Systems Engineer,6,1,Energy Management
U2456,4,Information Technology,78.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80.52,Data Structures; Distributed Systems; Statistics; Natural Language Processing,7,2.07,7,CISSP; CompTIA Security+; Azure Fundamentals; Data Science Council Certified; Cisco CCNA; Certified Ethical Hacker; AWS Solutions Architect,1,1,1,0,Urban,Urban Planning Data Analyst,22,3,Demographics Analysis
U2457,3,Data Science,72.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,67.75,Advanced Algorithms; Database Systems; Distributed Systems; Data Mining; Machine Learning; Big Data Analytics; Statistics; Data Structures; IoT Systems; Mobile Development,5,1.87,6,Certified Ethical Hacker; TensorFlow Developer; Power BI Data Analyst; Advanced Analytics Certification; Data Science Council Certified; Product Owner Certification,0,0,0,0,Agriculture,Smart Farming Consultant,17,6,Farm Economics
U2458,4,Environmental Engineering,65.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,64.77,Big Data Analytics; Computer Vision; Data Structures,10,2.7,6,Cisco CCNA; Advanced Analytics Certification; PMP; Azure Fundamentals; CISSP; TOGAF,1,0,1,1,Agriculture,Agricultural IoT Developer,11,5,Edge Computing
U2459,4,Environmental Engineering,91.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,87.5,Big Data Analytics; Advanced Algorithms; Natural Language Processing; Database Systems; Data Structures; Software Engineering; Distributed Systems; Statistics; Data Mining,9,2.85,4,Advanced Analytics Certification; Product Owner Certification; TOGAF; Data Science Council Certified,1,0,1,1,Healthcare,Healthcare ML Engineer,4,2,Medical Data Standards
U2460,3,Information Technology,76.41,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,80.63,Mobile Development; Data Structures; Web Development,2,2.06,2,TensorFlow Developer; Scrum Master,1,0,1,1,Agriculture,Precision Agriculture Specialist,1,2,Variable Rate Technology
U2461,4,Environmental Engineering,65.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,60.51,Distributed Systems; IoT Systems; Web Development; Natural Language Processing; Computer Vision; Data Mining; Network Security; Operating Systems; Statistics; Software Engineering; Data Structures,7,2.15,7,Scrum Master; PMP; CISSP; Product Owner Certification; Azure Fundamentals; Tableau Desktop Specialist; Advanced Analytics Certification,1,0,1,1,Agriculture,Precision Agriculture Specialist,28,6,Variable Rate Technology
U2462,4,Computer Science,63.54,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4,65.12,Database Systems; Data Structures; Big Data Analytics; Operating Systems,7,2.84,5,PMP; Certified Analytics Professional; Certified Ethical Hacker; Advanced Analytics Certification; Google Cloud Professional,1,0,1,1,Agriculture,AgriTech Product Manager,6,2,Market Analysis
U2463,4,Environmental Engineering,66.31,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,63.34,Statistics; Operating Systems; Data Mining,10,2.94,4,AWS Solutions Architect; Data Science Council Certified; CISSP; CompTIA Security+,1,1,0,0,Urban,Smart City Solutions Architect,6,3,Urban Planning
U2464,4,Civil Engineering,80.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,74.39,Cloud Architecture; IoT Systems; Natural Language Processing; Database Systems; AI Fundamentals; Big Data Analytics; Web Development; Data Structures; Advanced Algorithms,7,1.62,1,Certified Ethical Hacker,0,0,1,1,Urban,GIS Specialist,46,11,Spatial Statistics
U2465,3,Agricultural Engineering,72.71,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,10,66.67,Advanced Algorithms; Database Systems; Mobile Development; AI Fundamentals; Software Engineering; Operating Systems; Computer Vision; Web Development; Statistics; Cloud Architecture,5,2.27,8,AWS Solutions Architect; Scrum Master; TensorFlow Developer; CompTIA Security+; Google Cloud Professional; PMP; TOGAF; Tableau Desktop Specialist,1,1,1,0,Healthcare,EHR Integration Specialist,10,3,Interoperability
U2466,4,Data Science,73.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10,69.27,Computer Vision; Data Structures; Advanced Algorithms; Web Development; Statistics; Data Mining; Natural Language Processing; Operating Systems; Database Systems; Big Data Analytics,4,1.68,3,Cisco CCNA; TensorFlow Developer; Certified Ethical Hacker,0,1,0,0,Urban,Energy Systems Engineer,32,8,Smart Grid Technology
U2467,3,Agricultural Engineering,82.19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,74.77,Data Structures; Machine Learning; Database Systems; Big Data Analytics; Natural Language Processing; Software Engineering; Network Security,9,2.1,5,PMP; Cisco CCNA; Power BI Data Analyst; AWS Solutions Architect; Advanced Analytics Certification,0,1,1,0,Urban,Smart Grid Engineer,18,5,Grid Stability
U2468,2,Mechanical Engineering,64.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,69.49,Big Data Analytics; Operating Systems; AI Fundamentals; Machine Learning; Deep Learning; Computer Vision; Statistics; Natural Language Processing,4,1.52,2,TensorFlow Developer; Scrum Master,0,0,1,1,Agriculture,Drone Operations Specialist,29,9,Flight Planning
U2469,4,Electrical Engineering,67.32,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,72.13,Database Systems; Software Engineering; AI Fundamentals,6,1.14,6,Advanced Analytics Certification; Data Science Council Certified; Tableau Desktop Specialist; Certified Analytics Professional; CISSP; PMP,0,1,0,1,Healthcare,Healthcare IT Manager,9,3,Healthcare Operations
U2470,2,Environmental Engineering,94.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,89.83,Distributed Systems; Software Engineering; AI Fundamentals; Big Data Analytics; Deep Learning; Natural Language Processing; Data Mining; Advanced Algorithms; Database Systems; Data Structures; Network Security; Computer Vision,8,2.95,8,Cisco CCNA; TOGAF; Product Owner Certification; Azure Fundamentals; Certified Ethical Hacker; Power BI Data Analyst; Google Cloud Professional; CISSP,0,1,0,0,Healthcare,Clinical Data Analyst,23,3,Clinical Trials
U2471,3,Agricultural Engineering,61.71,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,63.7,Network Security; Computer Vision; Database Systems; Software Engineering,2,1.42,6,Data Science Council Certified; Advanced Analytics Certification; Certified Analytics Professional; TensorFlow Developer; Product Owner Certification; Tableau Desktop Specialist,0,1,1,0,Healthcare,Healthcare IT Manager,20,3,Healthcare Operations
U2472,3,Mechanical Engineering,94.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,93.32,IoT Systems; Statistics; Distributed Systems; Machine Learning; Computer Vision; Natural Language Processing; AI Fundamentals; Deep Learning; Software Engineering; Data Mining; Operating Systems; Cloud Architecture,10,2.92,2,Product Owner Certification; Certified Analytics Professional,0,0,0,0,Agriculture,Crop Analytics Engineer,28,9,Agricultural Statistics
U2473,2,Software Engineering,78.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,77.44,Statistics; AI Fundamentals; Data Mining; Web Development; Deep Learning; Database Systems; Advanced Algorithms,4,2.61,6,CISSP; AWS Solutions Architect; Advanced Analytics Certification; Cisco CCNA; TensorFlow Developer; Azure Fundamentals,1,1,0,1,Healthcare,Telemedicine Developer,28,6,Remote Monitoring
U2474,2,Software Engineering,94.49,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,93.69,Web Development; Database Systems; Deep Learning; Computer Vision; Data Mining; Cloud Architecture; IoT Systems; Big Data Analytics; Statistics,3,2.22,2,CompTIA Security+; AWS Solutions Architect,1,0,1,1,Urban,Urban Planning Data Analyst,0,3,SQL for Urban Data
U2475,2,Mechanical Engineering,71.05,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,12,70.24,Statistics; IoT Systems; Data Structures; Computer Vision; Data Mining; Natural Language Processing; AI Fundamentals; Cloud Architecture; Deep Learning; Software Engineering; Distributed Systems; Operating Systems,4,2.2,2,Product Owner Certification; Scrum Master,0,0,0,0,Healthcare,Medical Imaging Specialist,1,2,Medical Image Processing
U2476,3,Agriculture,81.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,83.9,AI Fundamentals; Database Systems; Big Data Analytics; Operating Systems; Distributed Systems; Computer Vision; Natural Language Processing,9,2.71,4,AWS Solutions Architect; TensorFlow Developer; Tableau Desktop Specialist; Google Cloud Professional,1,0,0,1,Agriculture,Crop Analytics Engineer,6,1,Agricultural Statistics
U2477,3,Mechanical Engineering,86.28,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,9,86.32,Software Engineering; Operating Systems; Network Security; Computer Vision; Database Systems; Statistics; Big Data Analytics; Deep Learning; Data Structures,7,2.51,2,Certified Ethical Hacker; PMP,1,1,1,1,Healthcare,Healthcare ML Engineer,0,1,HIPAA Compliance
U2478,3,Electrical Engineering,63.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,68.17,Distributed Systems; Web Development; Machine Learning; Database Systems; Deep Learning; Mobile Development,4,1.28,4,TOGAF; PMP; TensorFlow Developer; Certified Ethical Hacker,1,1,1,1,Urban,Traffic Management Specialist,31,11,Traffic Modeling
U2479,2,Computer Science,80.77,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,12,74.83,Data Structures; Operating Systems; Mobile Development; Deep Learning; Advanced Algorithms; Natural Language Processing; Distributed Systems; Data Mining; Big Data Analytics; Database Systems; Network Security; Statistics,4,2.39,1,AWS Solutions Architect,0,0,1,0,Urban,Smart City Solutions Architect,5,3,Urban Planning
U2480,4,Electrical Engineering,88.21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,81.15,Statistics; Web Development; Natural Language Processing,2,2.98,1,Google Cloud Professional,0,1,1,1,Agriculture,Drone Operations Specialist,16,4,Drone Regulations
U2481,3,Statistics,61.76,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,62.75,Deep Learning; Distributed Systems; Big Data Analytics; Operating Systems; Mobile Development; Database Systems; Software Engineering; Statistics; Data Structures; AI Fundamentals; Cloud Architecture; Natural Language Processing,8,2.94,6,TensorFlow Developer; Certified Ethical Hacker; Google Cloud Professional; Power BI Data Analyst; Cisco CCNA; CISSP,0,1,0,1,Urban,Smart Grid Engineer,2,1,Grid Stability
U2482,2,Environmental Engineering,84.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,74.62,Network Security; Mobile Development; Natural Language Processing,9,1.72,3,Product Owner Certification; Tableau Desktop Specialist; Scrum Master,0,1,1,0,Agriculture,Agricultural IoT Developer,30,10,Sensor Networks
U2483,4,Computer Science,65.13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,67.24,Statistics; Deep Learning; Database Systems; Cloud Architecture; IoT Systems; Operating Systems; Computer Vision; Distributed Systems; Software Engineering,2,2.2,2,Tableau Desktop Specialist; Advanced Analytics Certification,1,0,0,0,Healthcare,Clinical Data Analyst,26,10,Statistical Methods
U2484,2,Information Technology,68.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,68.41,Deep Learning; Big Data Analytics; Advanced Algorithms; Distributed Systems; Machine Learning; Mobile Development; Operating Systems; IoT Systems; Data Mining,4,1.55,4,TOGAF; PMP; Cisco CCNA; Advanced Analytics Certification,0,1,0,1,Healthcare,Population Health Analyst,48,11,Health Outcomes
U2485,3,Agricultural Engineering,84.34,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,84.26,Big Data Analytics; Mobile Development; Natural Language Processing; Statistics; Network Security; Database Systems,3,1.54,8,Scrum Master; PMP; Cisco CCNA; TOGAF; Tableau Desktop Specialist; Power BI Data Analyst; AWS Solutions Architect; Certified Analytics Professional,0,0,0,1,Agriculture,Precision Agriculture Specialist,20,5,GPS Systems
U2486,2,Data Science,78.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,77.85,Statistics; Web Development; Database Systems; Natural Language Processing; Data Mining; Big Data Analytics; Operating Systems,3,2.92,6,Data Science Council Certified; Certified Analytics Professional; TensorFlow Developer; Cisco CCNA; Power BI Data Analyst; CompTIA Security+,0,1,0,0,Healthcare,EHR Integration Specialist,13,6,Interoperability
U2487,2,Mechanical Engineering,74.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71.17,Database Systems; Deep Learning; Operating Systems; Computer Vision,10,2.31,1,Tableau Desktop Specialist,1,0,0,0,Agriculture,Drone Operations Specialist,27,5,Flight Planning
U2488,2,Information Technology,94.19,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5,84.36,IoT Systems; Operating Systems; Machine Learning; Deep Learning; Big Data Analytics,8,2.42,5,Certified Ethical Hacker; AWS Solutions Architect; TOGAF; Google Cloud Professional; Certified Analytics Professional,1,1,0,1,Healthcare,Healthcare Security Analyst,1,3,Security Auditing
U2489,3,Public Health,61.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,61.08,Distributed Systems; Database Systems; Network Security; Mobile Development; AI Fundamentals,5,2.38,5,Cisco CCNA; PMP; Certified Analytics Professional; TensorFlow Developer; Tableau Desktop Specialist,1,1,0,0,Healthcare,Healthcare ML Engineer,15,2,Clinical NLP
U2490,3,Civil Engineering,84.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,88.29,Distributed Systems; Big Data Analytics; Database Systems; Statistics; Computer Vision; Cloud Architecture; Network Security; Web Development; Operating Systems; AI Fundamentals; Advanced Algorithms; Machine Learning,8,2.4,4,Google Cloud Professional; AWS Solutions Architect; CompTIA Security+; Azure Fundamentals,1,0,1,0,Healthcare,Healthcare IT Manager,10,3,Healthcare Operations
U2491,4,Computer Science,92.78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,88.21,Computer Vision; Network Security; Advanced Algorithms; Cloud Architecture; Machine Learning; Natural Language Processing; Mobile Development; Big Data Analytics; Web Development; AI Fundamentals; Distributed Systems,5,1.54,5,Cisco CCNA; AWS Solutions Architect; Tableau Desktop Specialist; Azure Fundamentals; CompTIA Security+,0,0,0,1,Urban,Energy Systems Engineer,0,3,Power Systems
U2492,3,Mechanical Engineering,92.25,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,12,92.03,Web Development; Distributed Systems; Deep Learning; Operating Systems; AI Fundamentals; Data Structures; Big Data Analytics; Mobile Development; IoT Systems; Network Security; Advanced Algorithms; Machine Learning,3,1.37,7,Power BI Data Analyst; PMP; Certified Analytics Professional; AWS Solutions Architect; Data Science Council Certified; CompTIA Security+; Certified Ethical Hacker,1,1,1,0,Healthcare,Healthcare Security Analyst,6,2,Security Auditing
U2493,4,Electrical Engineering,81.63,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,5,77.26,Computer Vision; Statistics; Distributed Systems; Software Engineering; Big Data Analytics,9,2.73,2,Scrum Master; Certified Analytics Professional,0,1,1,0,Agriculture,Precision Agriculture Specialist,5,2,Variable Rate Technology
